TradeID,Side,TimeUpdated,TradeStatus,Product,Qty,Price,Firm,Entitlement
1797,B,2016-02-28,InCompleted,Wikivu,300,1488,Bubblemix,2
1798,S,2016-06-09,Completed,Quatz,163,1046,Kwideo,3
1799,S,2016-01-23,InCompleted,Izio,22,1075,Ozu,1
1800,B,2016-04-04,Completed,Pixonyx,435,473,Jatri,2
1801,B,2016-08-30,Completed,Browsedrive,74,677,Jamia,1
1802,B,2016-01-16,Completed,Zoombeat,482,793,Photobug,1
1803,B,2016-01-13,InCompleted,Dynazzy,322,97,Realbuzz,3
1804,S,2015-09-15,InCompleted,Zoonder,228,1114,Youspan,1
1805,B,2016-02-25,Completed,Leenti,488,551,Dabtype,3
1806,S,2016-05-21,Completed,Mydo,322,365,Browsebug,2
1807,S,2015-09-10,Completed,Yabox,102,121,Fivespan,3
1808,B,2015-11-15,Completed,Yamia,359,136,Skipstorm,2
1809,B,2016-05-28,Completed,Skiba,444,1418,Dynabox,3
1810,S,2015-10-31,Completed,Divavu,251,847,Flipstorm,1
1811,B,2016-05-05,InCompleted,Shufflester,271,508,Devcast,2
1812,B,2016-07-06,Completed,Browsebug,227,927,Kwimbee,2
1813,S,2016-06-07,Completed,Topicware,70,1290,Skinix,2
1814,S,2016-05-11,InCompleted,Skibox,171,462,Dabtype,3
1815,B,2016-04-04,InCompleted,Avamm,431,840,Eabox,3
1816,B,2016-01-24,Completed,Meembee,134,1010,Shuffletag,1
1817,B,2016-06-22,InCompleted,Kwideo,102,766,Vipe,2
1818,S,2016-05-04,Completed,Myworks,317,1099,Yakitri,3
1819,S,2016-02-09,Completed,Kayveo,349,1167,Skiba,2
1820,S,2015-12-22,Completed,Blognation,482,116,Quinu,3
1821,B,2016-02-18,Completed,Zoombox,202,945,Edgetag,2
1822,S,2016-06-23,Completed,Roomm,391,808,Midel,1
1823,B,2016-06-18,Completed,Skimia,310,598,Viva,1
1824,B,2016-03-08,InCompleted,Ailane,34,999,Jabberstorm,3
1825,S,2016-04-18,InCompleted,Skalith,455,610,Gigashots,3
1826,B,2016-08-20,Completed,Demivee,298,1176,Dabfeed,3
1827,S,2016-06-26,InCompleted,Realpoint,191,275,Miboo,2
1828,B,2016-07-18,Completed,Ozu,187,1324,Leenti,3
1829,S,2016-05-25,InCompleted,Talane,423,269,Innojam,1
1830,B,2015-10-06,Completed,Zoombox,403,1490,Leexo,3
1831,B,2016-01-13,InCompleted,Skipstorm,378,560,Jabbertype,3
1832,B,2016-07-08,Completed,Browsezoom,84,347,Rhynoodle,3
1833,B,2016-07-23,Completed,Oyonder,186,962,LiveZ,3
1834,S,2016-05-14,Completed,Twitternation,341,1240,Twitterwire,3
1835,B,2015-10-30,Completed,Realmix,397,1245,Jaxnation,3
1836,B,2016-03-08,InCompleted,Skinte,457,346,Trudeo,1
1837,S,2015-10-01,InCompleted,Brainbox,29,880,Gevee,1
1838,B,2016-02-07,Completed,Fivebridge,258,1313,Yombu,2
1839,S,2016-03-26,InCompleted,Mydo,295,334,Rooxo,1
1840,S,2016-01-09,InCompleted,Skyba,472,440,Jaxbean,3
1841,S,2016-03-14,Completed,Innotype,422,260,Meembee,3
1842,S,2015-12-19,Completed,Kwimbee,275,1425,Fliptune,2
1843,S,2016-08-14,InCompleted,Meeveo,159,555,Dablist,3
1844,B,2016-03-01,InCompleted,Janyx,26,647,DabZ,1
1845,B,2016-04-19,InCompleted,Zoonder,102,1459,Babbleset,2
1846,B,2016-05-07,Completed,Gabspot,166,1245,Skyble,3
1847,S,2016-08-06,Completed,Ozu,115,205,Dabshots,2
1848,S,2016-05-06,Completed,Flipstorm,3,1023,Photobug,1
1849,B,2015-11-18,Completed,Centidel,240,591,Zazio,1
1850,S,2015-09-14,Completed,Avamba,45,674,Brainsphere,3
1851,S,2015-10-01,Completed,BlogXS,377,1426,LiveZ,2
1852,B,2016-04-03,InCompleted,Edgeify,125,386,Skalith,1
1853,S,2016-02-29,Completed,Tagchat,401,865,Meezzy,2
1854,S,2016-05-15,InCompleted,Rhynyx,131,442,LiveZ,3
1855,S,2016-08-10,Completed,Linktype,241,627,Rhynoodle,3
1856,B,2016-06-15,InCompleted,Trilia,27,562,Linktype,2
1857,S,2016-02-20,InCompleted,Feedbug,168,1435,Ntag,3
1858,B,2016-03-29,Completed,Minyx,309,552,Demimbu,3
1859,S,2016-02-06,Completed,Skidoo,230,218,Quatz,3
1860,B,2016-07-20,InCompleted,Demizz,208,909,Leexo,2
1861,S,2015-10-16,Completed,Yakitri,453,779,Rhycero,3
1862,S,2016-04-12,InCompleted,Photojam,159,996,Browsecat,3
1863,S,2016-07-24,InCompleted,Yadel,204,963,Devpulse,2
1864,B,2016-01-03,InCompleted,Meedoo,236,25,Feedbug,3
1865,S,2015-10-16,InCompleted,Meeveo,116,850,Photobug,2
1866,S,2015-11-06,Completed,Mymm,111,944,Quire,3
1867,B,2015-12-08,InCompleted,Jazzy,13,904,Photospace,2
1868,B,2016-05-06,Completed,Jaxspan,118,420,Trilia,3
1869,B,2015-12-22,Completed,Flipstorm,494,1218,Topicware,2
1870,B,2016-07-06,InCompleted,Twiyo,355,1144,Feednation,3
1871,B,2016-04-04,InCompleted,Dabtype,286,1324,Babbleopia,3
1872,S,2016-07-17,InCompleted,Feednation,472,743,Photolist,3
1873,B,2015-11-21,Completed,Jabbertype,99,1030,Twitterlist,1
1874,B,2015-09-04,InCompleted,Thoughtsphere,150,1262,Topicblab,3
1875,B,2016-07-08,Completed,Voonyx,240,33,Shuffledrive,3
1876,B,2016-03-23,Completed,Edgetag,415,1506,Vipe,3
1877,S,2015-12-16,InCompleted,Jabbersphere,36,1492,Realbuzz,3
1878,S,2015-10-23,InCompleted,Babbleset,263,1480,Feedbug,2
1879,B,2016-04-03,InCompleted,Kamba,143,1055,Pixonyx,1
1880,S,2015-09-08,InCompleted,Kanoodle,118,466,Wordpedia,1
1881,S,2015-10-16,InCompleted,Shuffledrive,408,4,Jabberstorm,1
1882,S,2016-06-20,InCompleted,Brightdog,470,480,Fanoodle,2
1883,S,2016-04-15,InCompleted,Izio,359,675,Edgewire,3
1884,B,2015-12-27,InCompleted,Zoonder,34,1203,Gigaclub,1
1885,B,2016-04-11,InCompleted,Gabtune,111,1277,Riffwire,1
1886,B,2016-07-05,InCompleted,Lazzy,450,1425,Fivespan,3
1887,S,2015-09-19,InCompleted,Gabvine,156,454,Livepath,3
1888,B,2015-12-27,Completed,BlogXS,409,1393,Zoomdog,2
1889,B,2016-01-24,Completed,Skyble,53,646,Photojam,1
1890,B,2015-10-17,Completed,Vitz,319,209,Edgewire,2
1891,B,2016-03-01,InCompleted,JumpXS,188,1160,Jatri,3
1892,B,2015-10-16,Completed,Mudo,300,1109,Wikizz,2
1893,B,2016-02-27,Completed,Skinix,106,1277,Flipopia,1
1894,B,2016-03-22,InCompleted,Nlounge,499,800,Gabspot,1
1895,B,2016-02-11,InCompleted,Twimm,302,1223,Skipstorm,3
1896,B,2016-06-28,InCompleted,Blognation,46,1061,Kwilith,2
1897,B,2015-09-17,InCompleted,Kwilith,244,1023,Eidel,3
1898,S,2016-04-12,InCompleted,Ntag,140,93,Zooxo,3
1899,S,2016-08-23,InCompleted,Cogibox,349,1272,Wikibox,1
1900,S,2016-08-09,Completed,Zoombox,435,1261,Kwinu,3
1901,B,2016-03-29,InCompleted,Shufflester,450,281,Brainsphere,3
1902,S,2016-06-15,InCompleted,Lazz,167,542,Oloo,3
1903,B,2015-11-22,Completed,Gabvine,36,574,Avavee,1
1904,B,2015-09-02,InCompleted,Muxo,50,90,Zazio,3
1905,B,2015-12-27,InCompleted,Zoombox,467,1500,Quinu,1
1906,S,2016-07-31,Completed,Meemm,337,262,Edgewire,1
1907,S,2016-01-10,InCompleted,Twinte,164,988,Fivespan,3
1908,B,2015-09-23,InCompleted,Jabberstorm,356,1224,Innotype,1
1909,S,2016-05-12,InCompleted,Livefish,372,523,Kwideo,1
1910,B,2016-04-13,InCompleted,Quatz,45,393,Ntag,1
1911,B,2015-10-16,InCompleted,Zoozzy,499,306,Realblab,3
1912,S,2016-03-29,Completed,Wordtune,158,522,Tambee,3
1913,B,2016-06-18,InCompleted,Zava,339,805,Skinder,3
1914,B,2016-04-22,Completed,Realcube,478,21,Dabfeed,1
1915,S,2016-05-14,Completed,Yozio,194,1056,Pixope,1
1916,B,2016-07-17,InCompleted,Mybuzz,483,480,Yodo,2
1917,B,2015-10-23,Completed,Zoombeat,271,335,DabZ,1
1918,S,2015-12-08,InCompleted,Skyba,298,1439,Blogtags,3
1919,S,2015-09-28,Completed,Bluejam,260,548,Shuffledrive,3
1920,S,2016-05-08,InCompleted,Lazzy,245,134,Zoovu,3
1921,B,2016-05-02,InCompleted,Wikido,437,125,Fatz,3
1922,S,2016-02-22,InCompleted,Roodel,167,590,Rhycero,3
1923,B,2016-05-04,Completed,Gigabox,382,801,Photospace,1
1924,B,2016-01-27,InCompleted,Eadel,226,1187,Jabbertype,2
1925,B,2015-11-27,Completed,Jaxbean,445,1248,Youbridge,2
1926,S,2016-01-29,Completed,Tagopia,475,1054,Skyndu,3
1927,S,2016-08-22,InCompleted,Gabtune,303,31,Photobug,2
1928,B,2015-09-05,Completed,Youopia,143,18,Realmix,2
1929,B,2016-08-10,Completed,Shufflebeat,136,567,Shuffledrive,3
1930,S,2016-05-24,Completed,Mycat,101,79,Rhycero,1
1931,S,2016-08-18,InCompleted,Fivespan,380,910,Eazzy,3
1932,S,2015-10-07,Completed,Skibox,310,1058,Zoovu,3
1933,S,2016-07-02,Completed,Centizu,39,1506,Cogidoo,3
1934,S,2015-10-08,Completed,Jaxworks,134,735,Mynte,3
1935,S,2016-03-01,InCompleted,Jaxspan,60,1162,Oyoyo,1
1936,S,2015-11-09,InCompleted,Vipe,390,930,Kazu,1
1937,S,2016-08-02,InCompleted,Skynoodle,88,1436,Tagpad,3
1938,B,2015-12-10,InCompleted,Mudo,331,131,Plambee,3
1939,S,2016-02-24,InCompleted,Snaptags,244,520,Avavee,2
1940,B,2015-09-22,InCompleted,Realbridge,430,1039,Oyope,3
1941,B,2015-10-28,Completed,Quaxo,262,1390,Youbridge,3
1942,B,2015-11-25,InCompleted,Flashpoint,69,342,Meemm,1
1943,B,2015-11-29,InCompleted,Flipbug,406,822,Skivee,3
1944,B,2015-09-16,InCompleted,Plambee,271,555,Digitube,2
1945,S,2015-12-02,InCompleted,Browsetype,413,319,Jabbertype,3
1946,B,2015-10-11,Completed,Tazzy,20,27,Yodo,3
1947,B,2015-11-20,InCompleted,Skyndu,447,549,Trunyx,3
1948,S,2015-11-11,InCompleted,Meedoo,45,278,Riffpedia,3
1949,B,2016-07-24,InCompleted,Janyx,136,505,Kimia,3
1950,S,2016-08-12,InCompleted,Skiba,194,1227,Wikizz,3
1951,B,2016-03-06,InCompleted,Flashset,369,728,Skyndu,1
1952,S,2015-12-08,Completed,Brainverse,325,1472,Meejo,3
1953,B,2016-01-29,Completed,Voonte,463,248,Dynabox,3
1954,B,2016-07-14,InCompleted,Abatz,485,1375,Wikibox,1
1955,B,2016-04-01,Completed,Jabberstorm,264,513,Camimbo,1
1956,S,2016-08-18,Completed,Thoughtworks,165,346,Linkbuzz,1
1957,S,2016-03-04,Completed,Wikibox,243,665,Feedmix,3
1958,S,2015-12-31,Completed,Ozu,296,363,Shuffledrive,1
1959,B,2015-12-25,Completed,Pixoboo,215,1348,Zooveo,3
1960,S,2016-08-02,InCompleted,Yadel,385,440,Twitterbridge,1
1961,B,2015-10-25,InCompleted,Realpoint,495,128,Quatz,2
1962,S,2016-08-11,InCompleted,Quimm,84,157,InnoZ,3
1963,S,2016-02-15,Completed,Centimia,473,1388,Shuffledrive,3
1964,B,2016-08-11,Completed,Realcube,103,269,Centidel,3
1965,B,2016-02-18,InCompleted,Realpoint,241,1260,Twitterbeat,3
1966,S,2016-03-16,InCompleted,Quinu,435,476,Brainlounge,2
1967,B,2015-09-10,InCompleted,Skyba,323,533,Zoozzy,2
1968,B,2016-03-07,InCompleted,Linktype,146,187,Tambee,2
1969,B,2015-09-08,InCompleted,Realbuzz,252,665,Kazio,1
1970,S,2016-07-21,InCompleted,Fiveclub,118,1517,Skinte,3
1971,S,2015-09-07,Completed,Flipstorm,227,805,Bubblemix,3
1972,S,2016-07-30,Completed,Kazio,312,254,Tagchat,2
1973,S,2016-02-04,InCompleted,Zoombox,338,1290,Dabjam,1
1974,S,2016-05-20,Completed,Skimia,382,1015,Mymm,2
1975,B,2015-12-08,InCompleted,Feednation,202,1087,Pixope,3
1976,S,2016-05-19,InCompleted,Pixonyx,381,492,Quinu,3
1977,B,2015-12-03,Completed,Dynazzy,493,1483,Agimba,3
1978,B,2016-02-04,InCompleted,Topicware,472,216,Divanoodle,3
1979,B,2015-10-17,InCompleted,Yata,120,1026,Livetube,2
1980,B,2016-05-19,InCompleted,Fiveclub,265,565,Jabberbean,3
1981,S,2015-09-12,Completed,Wikido,437,306,Zooveo,3
1982,S,2015-09-07,InCompleted,JumpXS,466,921,Twinder,1
1983,S,2016-03-23,Completed,Youtags,87,1478,Fivebridge,3
1984,S,2015-11-04,InCompleted,Ozu,371,1181,Eire,2
1985,S,2015-11-21,Completed,Avavee,257,762,Brainbox,2
1986,B,2016-06-04,InCompleted,Oba,405,580,Demimbu,3
1987,B,2015-09-22,InCompleted,Skalith,221,664,Twimbo,1
1988,B,2016-04-15,Completed,Cogidoo,486,514,Jaxspan,3
1989,B,2015-11-23,Completed,Skimia,95,401,Livepath,2
1990,B,2016-02-01,Completed,Quatz,403,890,Vitz,3
1991,B,2016-08-25,Completed,Devshare,57,1040,Tanoodle,1
1992,S,2015-10-10,InCompleted,Roomm,243,1292,Skyble,2
1993,B,2016-07-03,InCompleted,Wikido,269,846,Trilith,3
1994,S,2015-10-01,InCompleted,Devshare,373,531,Oyonder,2
1995,S,2015-09-15,Completed,Skynoodle,217,1368,Kazu,2
1996,B,2016-08-05,InCompleted,Yabox,370,872,Kaymbo,1
1997,S,2015-12-22,Completed,Bluejam,353,987,Wordpedia,2
1998,B,2016-05-02,Completed,Zazio,299,1103,Yodo,1
1999,B,2015-12-27,Completed,Fivespan,293,710,Kanoodle,1
